brand_url,types,name,rating,price,location,ships,description,planet,people,animals,explanation,updated,updated_month,updated_year
https://directory.goodonyou.eco/brand/mimco,bags,MIMCO,Not good enough,$$$,Australia,null,MIMCO is not taking adequate steps to ensure payment of a living wage for its workers.,2,2,2,"MIMCO is owned by Woolworths Holdings Limited. Its environment rating is 'not good enough'. It uses some eco-friendly materials including recycled materials. It has set an intensity target to reduce greenhouse gas emissions generated from its own operations but it has not set a supply chain target. There is no evidence it minimises textile waste. It has set a deadline to eliminate hazardous chemicals but there is no evidence it is on track to meet its target.  Its labour rating is 'not good enough'. Some of its supply chain is certified by Sedex Members Ethical Trade Audit - SMETA Best Practice Guidance in the final stage of production. There is no evidence it has worker empowerment initiatives such as collective bargaining or rights to make a complaint. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It discloses policies to protect suppliers and workers in its supply chain from the impacts of COVID-19.  Its animal rating is 'not good enough'. It has a formal animal welfare policy aligned with Five Freedoms. It uses leather, wool and exotic animal hair. It does not use fur, angora, down or exotic animal skin. It does not trace most animal products to the first stage of production.  MIMCO is rated 'Not good enough' overall.",August 2020,August,2020
https://directory.goodonyou.eco/brand/smythson,bags,Smythson,Not good enough,$$$,United Kingdom,null,"Smythson is a British manufacturer of luxurious leather bags, accessories, stationary and notebooks.",2,3,2,"Smythson's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It manufactures locally to reduce its carbon footprint. There is no evidence it has taken any meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'it's a start'. Its final stage of production is undertaken in the European Union, a low/medium risk region for labour abuse. It has a Code of Conduct that covers some of the ILO Four Fundamental Freedoms principles. It traces most of its supply chain. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain. Its animal rating is 'not good enough'. It uses leather, exotic animal skin, exotic animal hair and silk. It does not use fur, down or angora.  Smythson is rated 'Not good enough' based on information from our own research.",April 2020,April,2020
https://directory.goodonyou.eco/brand/bask-in-africa,bags,Bask In Africa,Not good enough,$$,Australia,null,"Bask In Africa features beautifully hand woven baskets crafted from a huge variety of colours, designs and styles.",3,2,3,"Bask In Africa's environment rating is 'it's a start'. There is no evidence it minimises textile waste. It uses low impact non-toxic dyes in most of its products. It makes products by hand to reduce its climate impact. There is no evidence it minimises packaging. Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct but it has a formal statement covering workers rights. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain. It visits its suppliers but does not state how often.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather.  Bask In Africa is rated 'Not good enough' overall.",September 2020,September,2020
https://directory.goodonyou.eco/brand/deuter,bags,Deuter,Not good enough,$$,Germany,null,Deuter is not taking adequate steps to manage its greenhouse gas emissions.,2,3,4,"Deuter is owned by SchwanhÃ¤uÃŸer Industrie Holding.  Its environment rating is 'not good enough'. It uses some eco-friendly materials including recycled materials. There is no evidence it reduces its carbon and other greenhouse gas emissions in its supply chain. There is no evidence it implements water reduction initiatives in its supply chain. There is no evidence it minimises textile waste when manufacturing its products.  Its labour rating is 'it's a start'. It is a member of the Fair Wear Foundation. There is no evidence it has worker empowerment initiatives such as collective bargaining negotiations in its supply chain. It has a project to improve wages in some of its supply chain. It discloses policies to protect suppliers and workers in its supply chain from the impacts of COVID-19.  Its animal rating is 'good'. There is no evidence it has a formal animal welfare policy. It uses down accredited by the Responsible Down Standard. It does not use leather, wool, fur, angora, exotic animal hair or exotic animal skin. Deuter is rated 'Not good enough' overall.",March 2021,March,2021
https://directory.goodonyou.eco/brand/hathorway,bags,Hathorway,Not good enough,$$,United States,null,"Sustainably luxe buffalo horn fashion accessories by Hathorway, designed in San Francisco with natural materials.",2,2,3,"Hathorway's environment rating is 'not good enough'. It does not use eco-friendly materials. It makes products by hand to reduce its climate impact. There is no evidence it implements water reduction initiatives. It does not use chemicals in some of its products. Its labour rating is 'not good enough'. There is no evidence it investigates and reports on safety incidents. There is no evidence it has a Code of Conduct but it has a formal statement covering workers rights. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces most of its supply chain. Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather and buffalo horn.  Hathorway is rated 'Not good enough' based on information from our own research.",March 2020,March,2020
https://directory.goodonyou.eco/brand/passavant-and-lee,bags,Passavant and Lee,Not good enough,$$,United States,null,Passavant and Lee is a luxury men's accessories brand combining beautiful raw materials and innovative design with classic British and American style.,2,2,3,"Passavant and Lee's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It manufactures locally to reduce its carbon footprint. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in the UK, a medium risk country for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain. Its animal rating is 'it's a start'. It does not use fur, wool, down, exotic animal skin, exotic animal hair or angora. It uses leather.  Passavant and Lee is rated 'Not good enough' based on information from our own research.",October 2019,October,2019
https://directory.goodonyou.eco/brand/henri-bendel,bags,Henri Bendel,Not good enough,$$$,null,null,Henri Bendel does not use eco-friendly materials or ensure payment of a living wage across its supply chain,2,2,3,"Henri Bendel is owned by L Brands. Its environment rating is 'not good enough'. It does not have adequate policies and initiatives for resource management and disposal. It measures and reports on its direct and indirect emissions, but not for its entire supply chain and it does not use any widely accepted tools to guide measurement and reporting. It has made a public commitment to reduce its direct and indirect carbon emissions but has not yet set a clear time bound carbon reduction target. It has set a deadline for the elimination of hazardous chemicals by 2020 and it complies with a Restricted Substances List. It also has water reduction initiatives but has not set a specific reduction target. It participates in the Carbon Disclosure Project (CDP).  Its labour rating is 'not good enough' based on the 2017 Ethical Fashion Report. This looks at criteria including payment of a living wage, transparency and worker empowerment. It received a good score for its Supplier Code of Conduct included in its supplier contracts. However it traces only one stage of its supply chain, it likely does not publicly list its suppliers and it does not guarantee that subcontracting does not occur in any of its supply chain. It audits only a small portion of its traced facilities over a two-year period and it has minimal worker empowerment initiatives across its supply chain. It has made little to no progress towards paying a living wage across its supply chain.  Its animal rating is 'it's a start'. It uses leather without stating its sources. It does not use wool, down, fur, angora, exotic animal skin or hair.  Henri Bendel is rated 'Not Good Enough' based on information from the 2017 Ethical Fashion Report and our own research.",August 2017,August,2017
https://directory.goodonyou.eco/brand/dakine,bags,Dakine,Not good enough,$$,Germany,null,Dakine is a German brand that offers the latest styles and collections.,3,2,3,"Dakine's environment rating is 'it's a start'. It uses some eco-friendly materials including recycled materials. Its fabrics are certified by Bluesign. There is no evidence it minimises packaging. There is no evidence it reduces its carbon and other greenhouse gas emissions in its supply chain.  Its labour rating is 'not good enough'. It has a Code of Conduct that covers all of the ILO Four Fundamental Freedoms principles. There is no evidence it investigates and reports on safety incidents. It does not disclose where its final stage of production occurs. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather and wool.  Dakine is rated 'Not good enough' overall.",March 2021,March,2021
https://directory.goodonyou.eco/brand/venczel,bags,Venczel,Not good enough,$$$,Denmark,null,Venczel is a Copenhagen-based luxury label focused on handbags and accessories in vegetable tanned leather.,2,2,3,"Vencvel's environment rating is 'not good enough'. It does not use eco-friendly materials. There is no evidence it minimises textile waste. There is no evidence it reduces its carbon and other greenhouse gas emissions. It uses vegetable tanned leather Its labour rating is 'not good enough'. Its final stage of production is undertaken in Italy, a medium risk country for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain. Its animal rating is 'it's a start'. It does not use fur, wool, down, angora, exotic animal skin or exotic animal hair. It uses leather.  Vencvel is rated 'Not good enough' based on information from our own research.",November 2019,November,2019
https://directory.goodonyou.eco/brand/otis-batterbee,bags,Otis Batterbee,Not good enough,$$,United Kingdom,null,"Otis Batterbee creates a collection of vividly patterned, luxury British travel accessories for men and women.",2,2,3,"Otis Batterbee's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It manufactures locally to reduce its carbon footprint. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in the UK, a medium risk country for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather and wool.  Otis Batterbee is rated 'Not good enough' based on information from our own research.",April 2020,April,2020
https://directory.goodonyou.eco/brand/judith-leiber,bags,Judith Leiber,Not good enough,$$,United States,null,"Judith Leiber Couture has been handcrafting signature crystal encrusted designs since 1963, accessories that have since become collectibles amongst first ladies and hollywood clientele alike.",2,2,2,"Judith Leiber's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in the USA and Italy, a medium risk countries for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'not good enough'. It uses leather, exotic animal skin and silk. It does not use fur, wool, down, exotic animal hair or angora.  Judith Leiber is rated 'Not good enough' based on information from our own research.",April 2020,April,2020
https://directory.goodonyou.eco/brand/muun,bags,Muun,Not good enough,$$,France,null,"Designed in France, handmade in Ghana, MuuÃ± revisits the straw bag by proposing intricate articles from natural materials",3,2,3,"Muun's environment rating is 'it's a start'. It does not use eco-friendly materials. It uses low impact non-toxic dyes in all of its range. There is no evidence it minimises packaging. It makes products by hand to reduce its climate impact  Its labour rating is 'very poor'. It does not publish sufficient relevant information about its labour policies to give a higher rating. As a shopper you have the right to know how its products impact on its workers.  Its animal rating is 'it's a start'. It does not use fur, wool, down, exotic animal skin or exotic animal hair. It uses leather.  Muun is rated 'Not good enough' based on information from our own research.",June 2019,June,2019
https://directory.goodonyou.eco/brand/m2malletier,bags,M2MALLETIER,Not good enough,$$$,Spain,null,M2MALLETIER is a luxury handbag brand conceptualized and designed in Barcelona,2,2,2,"M2MALLETIER's environment rating is 'not good enough'. It does not use eco-friendly materials. It manufactures locally to reduce its carbon footprint. There is no evidence it has taken any meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in Spain, a medium risk country for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it investigates and reports on safety incidents. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'not good enough'. It uses leather and exotic animal skin. It does not use fur, down, exotic animal hair or angora.  M2MALLETIER is rated 'Not good enough' based on information from our own research.",June 2019,June,2019
https://directory.goodonyou.eco/brand/cabas,bags,CaBas,Not good enough,$$$,Japan,null,Japanese handicrafts and modern design,2,2,3,"CaBas's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in Japan, a medium risk country for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it investigates and reports on safety incidents. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'it's a start'. It does not use fur, wool, down, exotic animal skin or exotic animal hair. It uses leather.  CaBas is rated 'Not good enough' based on information from our own research.",February 2019,February,2019
https://directory.goodonyou.eco/brand/serpui,bags,Serpui,Not good enough,$$,Brazil,null,Serpui is a Brazilian brand that creates handbags as works of art.,2,2,3,"Serpui's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It makes products by hand to reduce its climate impact. There is no evidence it has taken any meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. It sources its final stage of production from countries with high risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain including all of the final stage of production.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather.  Serpui is rated 'Not good enough' based on information from our own research.",April 2020,April,2020
https://directory.goodonyou.eco/brand/hand-picked,bags,Hand Picked,Not good enough,$$,United States,null,"Hand Picked jewelry, monogram jewelry, accessories, gifts and apparel.",2,2,4,"Hand Picked's environment rating is 'not good enough'. There is no evidence it minimises packaging. It makes products by hand to reduce its climate impact. There is no evidence it has taken any meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. It sources its final stage of production from countries with high risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain including all of the final stage of production. There is no evidence it audits any of its supply chain.  Its animal rating is 'good'. It does not use fur, wool, down, exotic animal skin, exotic animal hair or angora. It uses leather.  Hand Picked is rated 'Not good enough' based on information from our own research.",July 2019,July,2019
https://directory.goodonyou.eco/brand/giani-bernini,bags,Giani Bernini,Not good enough,null,null,null,Giani Bernini is not taking adequate steps to eliminate hazardous chemicals in its supply chain and there is no evidence it provides a living wage for its workers,2,2,3,"Giani Bernini is owned by Macy’s, Inc. Its environment rating is 'not good enough'. It offers a recycle program but does not report on the percentage of production recovered. It is taking steps to implement a strategy to reduce waste across its supply chain. It does not measure or report on its direct and indirect emissions however it has made a public commitment to reduce its emissions by another 2% per year in 2017 and 2018. It claims to be taking steps to meet its carbon reduction target but is not fully transparent about how. There is no evidence it is taking adequate steps to minimise or eliminate hazardous chemicals in its supply chain. It claims to have water reduction targets and initiatives but these are not public. It is a member of the Sustainable Apparel Coalition. Its labor rating is 'not good enough'. It has a supplier Code of Conduct based on the Ethical Trading Initiative Code but it is unclear if it applies to all of its supply chain. There is no evidence it provides a living wage for its workers. It does not adequately trace suppliers in its supply chain or publicly share a list of its suppliers, however some of its supply chain is independently audited and it uses unannounced audits. Its animal rating is 'it's a start'. It uses leather without stating its sources. It does not use fur, wool, down, angora or exotic animal skin or hair. Giani Bernini is rated 'Not Good Enough' based on information from our own research.",March 2017,March,2017
https://directory.goodonyou.eco/brand/helen-kaminski,bags,Helen Kaminski,Not good enough,$$,Australia,null,"From a simple handcrafted raffia hat in country Australia, Helen Kaminski has grown to be a leading international accessory brand recognised for authentic, stylish and innovative accessories.",2,2,3,"Helen Kaminski's environment rating is 'not good enough'. It reuses some of its offcuts to minimise textile waste. There is no evidence it reduces its carbon and other greenhouse gas emissions in its supply chain. There is no evidence it has taken meaningful action to reduce or eliminate hazardous dyes. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. There is no evidence it investigates and reports on safety incidents. There is no evidence it ensures payment of a living wage in its supply chain. It traces most of its supply chain including all of the final stage of production. Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather, wool and silk.  Helen Kaminski is rated 'Not good enough' based on information from our own research.",October 2019,October,2019
https://directory.goodonyou.eco/brand/wicker-wings,bags,Wicker Wings,Not good enough,$$,United Kingdom,null,"Wicker Wings creates beautifully handmade wicker handbags, while creating and sustaining artisanal jobs and leading the way for a socially conscious business.",2,2,3,"Wicker Wings' environment rating is 'not good enough'. There is no evidence it minimises packaging. It uses vegetable tanned leather. There is no evidence it implements water reduction initiatives. There is no evidence it minimises textile waste. Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces most of its supply chain including all of the final stage of production. There is no evidence it audits any of its supply chain.  Its animal rating is 'it's a start'. It does not use fur, wool, down, exotic animal skin or exotic animal hair. It uses leather.  Wicker Wings is rated 'Not good enough' based on information from our own research.",July 2019,July,2019
https://directory.goodonyou.eco/brand/bag-envy,bags,Bag Envy,Not good enough,$$,Australia,null,"Bag Envy offers affordable, high quality stylish bags made from 100% genuine leather.",2,2,3,"Bag Envy's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct but it has a formal statement covering workers rights. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain including all of the final stage of production.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather.  Bag Envy is rated 'Not good enough' overall.",September 2020,September,2020
https://directory.goodonyou.eco/brand/pubumesu,bags,Pubumésu,Not good enough,$$,Indonesia,null,"Pubumésu is a cutting edge fashion house defined by the diversity and richness of Asian culture and heritage, specialising in handcrafted leather bags.",2,2,2,"Pubumésu's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces most of its supply chain including all of the final and second stages of production.  Its animal rating is 'not good enough'. It uses leather and horm. It does not use fur, wool, down, exotic animal hair or angora.  Pubumésu is rated 'Not good enough' based on information from our own research.",November 2019,November,2019
https://directory.goodonyou.eco/brand/khirma,bags,Khirma,Not good enough,$$,United States,null,Khirma New York creates a range of luxurious statement bags in exotic materials.,2,2,2,"Khirma's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in Italy, a medium risk country for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'not good enough'. It uses leather, exotic animal skin and silk. It does not use fur, down, exotic animal hair or angora.  Khirma is rated 'Not good enough' based on information from our own research.",April 2020,April,2020
https://directory.goodonyou.eco/brand/lancel,bags,Lancel,Not good enough,$$,France,null,Lancel uses animal products including exotic animals,2,2,2,"Lancel is owned by Richemont.   Its environment rating is 'not good enough'. There is no evidence that it minimises textile waste. It has set an intensity target to reduce greenhouse gas emissions generated from its own operations by 10% and a supply chain target. There is no evidence that it has taken any meaningful action to reduce or eliminate hazardous chemicals and there is no evidence of a current water target or goal.   Its labour rating is 'not good enough'. It monitors health and safety issues with an internal procedure. It does not disclose where its final stage of production occurs and it does not mention payment of a living wage. It audits some of its supply chain but does not state which part and what percentage.   Its animal rating is 'not good enough'. It uses leather, wool, exotic animal skin, exotic animal hair and silk. It does not use fur, down and angora.   Lancel is rated 'Not good enough' based on information from our own research.",June 2018,June,2018
https://directory.goodonyou.eco/brand/vana,bags,VANA,Not good enough,$$$,South Africa,null,VANA is the purveyor of luxury precious leather handbags and accessories that are the ultimate expression of classic timelessness.,2,2,2,"VANA's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It makes products by hand to reduce its climate impact. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. It sources its final stage of production from countries with high risk of labour abuse. It traces most of its supply chain including all of the final stage of production. It ensures payment of a living wage in some of its supply chain but does not specify what percentage. There is no evidence it audits any of its supply chain.  Its animal rating is 'not good enough'. It uses leather, exotic animal skin and stingray. It does not use fur, wool, down or angora.  VANA is rated 'Not good enough' based on information from our own research.",October 2019,October,2019
https://directory.goodonyou.eco/brand/moynat,bags,Moynat,Not good enough,$$,France,null,Moynat is not taking adequate steps to ensure payment of a living wage for its workers.,2,2,2,"Moynat is owned by LVMH. Its environment rating is 'not good enough'. There is no evidence it minimises textile waste. It uses few eco-friendly materials. It has set an intensity target to reduce greenhouse gas emissions generated from its own operations but it has not set a supply chain target. It complies with its own Restricted Substances List but there is no evidence it has taken meaningful action to eliminate hazardous chemicals. Its labour rating is 'not good enough'. Its final stage of production is undertaken in medium risk countries for labour abuse. It received a score of 21-30% in the Fashion Transparency Index. It likely publishes information about its supplier policies, audits and remediation processes. It does not publish a comprehensive list of suppliers or information about forced labour, gender equality or freedom of association. There is no evidence it ensures payment of a living wage in its supply chain. It does not disclose policies or safeguards to protect suppliers and workers in its supply chain from the impacts of COVID-19. Its animal rating is 'not good enough'. It has a general statement about minimising animal suffering but not a formal animal welfare policy. It uses leather. It does not use fur, down, wool, exotic animal hair, angora or exotic animal skin. There is no evidence it traces any animal products to the first stage of production.  Moynat is rated 'Not good enough' overall.",September 2020,September,2020
https://directory.goodonyou.eco/brand/rimowa,bags,Rimowa,Not good enough,$$,United States,null,Rimowa is not taking adequate steps to ensure payment of a living wage for its workers.,2,2,2,"Rimowa is owned by LVMH. Its environment rating is 'not good enough'. There is no evidence it minimises textile waste. It uses few eco-friendly materials. It has set an intensity target to reduce greenhouse gas emissions generated from its own operations but it has not set a supply chain target. It complies with its own Restricted Substances List but there is no evidence it has taken meaningful action to eliminate hazardous chemicals. Its labour rating is 'not good enough'. Its final stage of production is undertaken in medium risk countries for labour abuse. It received a score of 21-30% in the Fashion Transparency Index. It likely publishes information about its supplier policies, audits and remediation processes. It does not publish a comprehensive list of suppliers or information about forced labour, gender equality or freedom of association. There is no evidence it ensures payment of a living wage in its supply chain. It does not disclose policies or safeguards to protect suppliers and workers in its supply chain from the impacts of COVID-19. Its animal rating is 'not good enough'. It has a general statement about minimising animal suffering but not a formal animal welfare policy. It uses leather. It does not use fur, down, wool, exotic animal hair, angora or exotic animal skin. There is no evidence it traces any animal products to the first stage of production.  Rimowa is rated 'Not good enough' overall.",September 2020,September,2020
https://directory.goodonyou.eco/brand/waiwai-rio,bags,WAIWAI Rio,Not good enough,$$,Brazil,null,WAIWAI Rio was born in 2015 as a brand of artisanal handbags that exalt the enchantments of contemporary Brazil.,2,2,3,"WAIWAI Rio's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It makes products by hand to reduce its climate impact. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. It partners with artisans/independent makers from Brazil. There is no evidence it has a Code of Conduct. There is no evidence it investigates and reports on safety incidents. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather.  WAIWAI Rio is rated 'Not good enough' based on information from our own research.",April 2020,April,2020
https://directory.goodonyou.eco/brand/okapi,bags,Okapi,Not good enough,$$$,South Africa,null,Luxury leather handbags and accessories handmade by artisans in Africa.,2,2,2,"Okapi's environment rating is 'not good enough'. There is no evidence it minimises packaging. It makes products by hand to reduce its climate impact. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. There is no evidence it investigates and reports on safety incidents. It sources its final stage of production from countries with high risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces all of its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'not good enough'. It uses leather and exotic animal skin. It does not use fur, down, exotic animal hair or angora.  Okapi is rated 'Not good enough' based on information from our own research. ",October 2019,October,2019
https://directory.goodonyou.eco/brand/ally-capellino,bags,Ally Capellino,Not good enough,$$,United Kingdom,null,British designer of modern classic mens and womens bags and accessories.,2,1,3,"Ally Capellino's environment rating is 'not good enough'. There is no evidence it minimises textile waste. There is no evidence it reduces its carbon and other greenhouse gas emissions. It uses vegetable-tanned leather. There is no evidence it implements water reduction initiatives.  Its labour rating is 'very poor'. It does not publish sufficient relevant information about its labour policies to give a higher rating. As a shopper you have the right to know how its products impact on its workers..  Its animal rating is 'it's a start'. It does not use fur, wool, down, exotic animal skin, exotic animal hair or angora. It uses leather.  Ally Capellino is rated 'Not good enough' based on information from our own research.",March 2020,March,2020
https://directory.goodonyou.eco/brand/anndra-neen,bags,Anndra Neen,Not good enough,$$,United States,null,Anndra Neen is a jewelry brand founded in 2009 by sisters Phoebe and Annette Stephens,2,2,null,Anndra Neen's environment rating is 'not good enough'. It does not use eco-friendly materials. There is no evidence it minimises waste. It makes products by hand to reduce its climate impact. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces most of its supply chain including all of the final stage of production.  This brand makes products that are generally free of animal materials so it is not applicable to rate its impact on animals. We calculate the overall rating from environment and labour scores only. Anndra Neen is rated 'Not good enough' based on information from our own research.,June 2019,June,2019
https://directory.goodonyou.eco/brand/brighton,bags,Brighton,Not good enough,$$,United States,null,"Brighton is known for its exquisitely crafted women's handbags, jewelry and other stylish accessories.",2,2,3,"Brighton's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. There is no evidence it investigates and reports on safety incidents. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather.  Brighton is rated 'Not good enough' based on information from our own research.",June 2020,June,2020
https://directory.goodonyou.eco/brand/matri,bags,Matri,Not good enough,$$,Brazil,null,Matri is a Brazilian luxury handbag line.,2,1,2,"Matri's environment rating is 'not good enough'. It does not use eco-friendly materials. There is no evidence it minimises textile waste. It makes products by hand to reduce its climate impact. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals.  Its labour rating is 'very poor'. It does not publish sufficient relevant information about its labour policies to give a higher rating. As a shopper you have the right to know how its products impact on its workers.  Its animal rating is 'not good enough'. It uses leather and horn. It does not use fur, down, exotic animal hair or angora.  Matri is rated 'Not good enough' overall.",February 2021,February,2021
https://directory.goodonyou.eco/brand/colette,bags,Colette,Not good enough,$$,null,null,Colette does not communicate sufficient information about its environmental or labor policies,1,1,4,"Colette's environmental rating is 'very poor'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment. Its labour rating is 'very poor'. It does not publish sufficient relevant information about its labour policies to give a higher rating.  Its animal rating is 'good'. It does not use fur, wool, angora, down or exotic animal skin or hair. It uses leather without stating its sources.  Colette is rated 'Not Good Enough' based on information from our own research.",September 2017,September,2017
https://directory.goodonyou.eco/brand/furla,bags,Furla,Not good enough,$$$,Italy,null,"Furla provides insufficient relevant information about how it reduces its impact on people, the planet or animals. You have a right to know how the products you buy affect the issues you care about.",1,1,3,"Furla provides insufficient relevant information about how it reduces its impact on people, the planet or animals. You have a right to know how the products you buy affect the issues you care about.",June 2018,June,2018
